Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_31_411,VDD,Metal1,237.1600,137.2000,4.999904
FILLER_31_407,VDD,Metal1,236.1400,137.6325,4.999904
FILLER_31_379,VDD,Metal1,219.5200,137.2000,4.999907
FILLER_31_373,VDD,Metal1,215.8800,137.2000,4.999909
FILLER_31_369,VDD,Metal1,214.8600,137.6325,4.999909
FILLER_31_360,VDD,Metal1,209.8200,137.6325,4.999933
FILLER_31_352,VDD,Metal1,206.5865,137.7765,4.999934
FILLER_31_335,VDD,Metal1,194.6000,137.2000,4.999939
FILLER_31_298,VDD,Metal1,174.1600,137.2000,4.999940
FILLER_31_282,VDD,Metal1,169.7280,137.8920,4.999940
FILLER_31_269,VDD,Metal1,158.8600,137.6325,4.999940
FILLER_31_224,VDD,Metal1,137.2480,137.8920,4.999940
FILLER_31_202,VDD,Metal1,120.4000,137.2000,4.999942
FILLER_31_171,VDD,Metal1,103.0400,137.2000,4.999947
FILLER_31_167,VDD,Metal1,101.7400,137.6325,4.999947
FILLER_31_156,VDD,Metal1,94.3600,137.2000,4.999951
FILLER_31_136,VDD,Metal1,84.3800,137.6325,4.999962
FILLER_31_128,VDD,Metal1,81.1465,137.7765,4.999962
FILLER_31_112,VDD,Metal1,74.5280,137.8920,4.999963
FILLER_31_82,VDD,Metal1,52.9200,137.2000,4.999965
FILLER_31_58,VDD,Metal1,40.7000,137.6325,4.999966
FILLER_31_50,VDD,Metal1,37.4665,137.7765,4.999966
FILLER_31_34,VDD,Metal1,30.8480,137.8920,4.999966
FILLER_31_2,VDD,Metal1,17.4755,137.9685,4.999968
FILLER_30_469,VDD,Metal1,269.9200,137.2000,4.999899
FILLER_30_457,VDD,Metal1,264.1400,136.7675,4.999899
FILLER_30_428,VDD,Metal1,246.9600,137.2000,4.999902
FILLER_30_414,VDD,Metal1,239.1200,137.2000,4.999904
FILLER_30_410,VDD,Metal1,237.8200,136.7675,4.999904
FILLER_30_394,VDD,Metal1,232.4480,136.5080,4.999905
FILLER_30_387,VDD,Metal1,224.0000,137.2000,4.999907
FILLER_30_383,VDD,Metal1,221.7600,137.2000,4.999907
FILLER_30_372,VDD,Metal1,215.3200,137.2000,4.999909
FILLER_30_370,VDD,Metal1,214.4800,137.2000,4.999909
FILLER_30_357,VDD,Metal1,209.3865,136.6230,4.999933
FILLER_30_301,VDD,Metal1,176.7800,136.7675,4.999939
FILLER_30_269,VDD,Metal1,166.9955,136.4310,4.999940
FILLER_30_263,VDD,Metal1,154.2800,137.2000,4.999940
FILLER_30_259,VDD,Metal1,153.2600,136.7675,4.999940
FILLER_30_251,VDD,Metal1,150.0265,136.6230,4.999940
FILLER_30_241,VDD,Metal1,143.1800,136.7675,4.999940
FILLER_30_233,VDD,Metal1,139.9465,136.6230,4.999940
FILLER_30_202,VDD,Metal1,120.4000,137.2000,4.999942
FILLER_30_198,VDD,Metal1,119.1000,136.7675,4.999942
FILLER_30_190,VDD,Metal1,115.8665,136.6230,4.999942
FILLER_30_182,VDD,Metal1,110.1400,136.7675,4.999942
FILLER_30_174,VDD,Metal1,104.4400,137.2000,4.999947
FILLER_30_172,VDD,Metal1,103.6000,137.2000,4.999947
FILLER_30_168,VDD,Metal1,102.3000,136.7675,4.999947
FILLER_30_159,VDD,Metal1,96.0400,137.2000,4.999951
FILLER_30_157,VDD,Metal1,95.2000,137.2000,4.999951
FILLER_30_153,VDD,Metal1,93.9000,136.7675,4.999951
FILLER_30_145,VDD,Metal1,90.6665,136.6230,4.999960
