Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_46_99,VDD,Metal1,62.7200,199.9200,4.999972
FILLER_46_87,VDD,Metal1,56.0000,199.9200,4.999972
FILLER_46_79,VDD,Metal1,51.2400,199.9200,4.999972
FILLER_46_46,VDD,Metal1,33.9800,199.4875,4.999973
FILLER_46_37,VDD,Metal1,27.7200,199.9200,4.999973
FILLER_46_25,VDD,Metal1,21.2800,199.9200,4.999973
FILLER_46_14,VDD,Metal1,14.8400,199.9200,4.999973
FILLER_46_10,VDD,Metal1,13.8200,199.4875,4.999973
FILLER_46_2,VDD,Metal1,10.5865,199.3430,4.999973
FILLER_45_311,VDD,Metal1,181.1600,192.0800,4.999981
FILLER_45_272,VDD,Metal1,160.5400,192.5125,4.999981
FILLER_45_228,VDD,Metal1,134.6800,192.0800,4.999981
FILLER_45_226,VDD,Metal1,133.8400,192.0800,4.999981
FILLER_45_194,VDD,Metal1,115.9200,192.0800,4.999982
FILLER_45_175,VDD,Metal1,105.2800,192.0800,4.999983
FILLER_45_171,VDD,Metal1,103.9800,192.5125,4.999983
FILLER_45_131,VDD,Metal1,80.6400,192.0800,4.999984
FILLER_45_122,VDD,Metal1,75.3200,192.0800,4.999985
FILLER_45_83,VDD,Metal1,53.4800,192.0800,4.999986
FILLER_45_81,VDD,Metal1,52.6400,192.0800,4.999986
FILLER_45_35,VDD,Metal1,31.4080,192.7720,4.999988
FILLER_45_2,VDD,Metal1,9.3400,192.5125,4.999988
FILLER_44_317,VDD,Metal1,184.8000,192.0800,4.999981
FILLER_44_244,VDD,Metal1,143.6400,192.0800,4.999981
FILLER_44_236,VDD,Metal1,141.6265,191.5030,4.999981
FILLER_44_220,VDD,Metal1,135.0080,191.3880,4.999981
FILLER_44_210,VDD,Metal1,124.6000,192.0800,4.999982
FILLER_44_208,VDD,Metal1,123.7600,192.0800,4.999982
FILLER_44_198,VDD,Metal1,117.8800,192.0800,4.999982
FILLER_44_188,VDD,Metal1,112.5600,192.0800,4.999983
FILLER_44_181,VDD,Metal1,108.3600,192.0800,4.999983
FILLER_44_177,VDD,Metal1,107.3400,191.6475,4.999983
FILLER_44_174,VDD,Metal1,104.4400,192.0800,4.999983
FILLER_44_158,VDD,Metal1,100.2880,191.3880,4.999983
FILLER_44_142,VDD,Metal1,86.8000,192.0800,4.999983
FILLER_44_136,VDD,Metal1,83.1600,192.0800,4.999984
FILLER_44_134,VDD,Metal1,82.3200,192.0800,4.999984
FILLER_44_126,VDD,Metal1,80.0265,191.5030,4.999984
FILLER_44_94,VDD,Metal1,59.6400,192.0800,4.999986
FILLER_44_78,VDD,Metal1,55.4880,191.3880,4.999986
FILLER_44_60,VDD,Metal1,40.6000,192.0800,4.999987
FILLER_44_58,VDD,Metal1,39.7600,192.0800,4.999987
FILLER_44_54,VDD,Metal1,38.4600,191.6475,4.999988
FILLER_44_46,VDD,Metal1,35.2265,191.5030,4.999988
FILLER_44_18,VDD,Metal1,18.3000,191.6475,4.999988
FILLER_43_319,VDD,Metal1,185.6400,184.2400,4.999982
FILLER_43_317,VDD,Metal1,184.8000,184.2400,4.999983
FILLER_43_263,VDD,Metal1,154.2800,184.2400,4.999982
FILLER_43_261,VDD,Metal1,153.4400,184.2400,4.999982
FILLER_43_253,VDD,Metal1,151.1465,184.8165,4.999982
FILLER_43_237,VDD,Metal1,140.0000,184.2400,4.999981
FILLER_43_229,VDD,Metal1,137.7065,184.8165,4.999981
FILLER_43_224,VDD,Metal1,132.4400,184.2400,4.999981
FILLER_43_214,VDD,Metal1,126.8400,184.2400,4.999981
FILLER_43_212,VDD,Metal1,126.0000,184.2400,4.999981
FILLER_43_209,VDD,Metal1,124.0400,184.2400,4.999981
FILLER_43_193,VDD,Metal1,119.8880,184.9320,4.999981
FILLER_43_161,VDD,Metal1,106.5155,185.0085,4.999981
FILLER_43_142,VDD,Metal1,87.7400,184.6725,4.999981
FILLER_43_136,VDD,Metal1,84.3800,184.6725,4.999981
FILLER_43_128,VDD,Metal1,81.1465,184.8165,4.999981
FILLER_43_84,VDD,Metal1,54.3200,184.2400,4.999986
FILLER_43_80,VDD,Metal1,53.0200,184.6725,4.999986
FILLER_43_72,VDD,Metal1,49.7865,184.8165,4.999986
FILLER_43_69,VDD,Metal1,45.6400,184.2400,4.999986
FILLER_43_67,VDD,Metal1,44.8000,184.2400,4.999986
FILLER_43_63,VDD,Metal1,43.5000,184.6725,4.999986
FILLER_43_50,VDD,Metal1,35.2800,184.2400,4.999988
FILLER_43_46,VDD,Metal1,33.9800,184.6725,4.999988
FILLER_43_19,VDD,Metal1,17.9200,184.2400,4.999989
FILLER_43_12,VDD,Metal1,13.7200,184.2400,4.999989
FILLER_43_10,VDD,Metal1,12.8800,184.2400,4.999989
FILLER_43_2,VDD,Metal1,10.5865,184.8165,4.999989
FILLER_42_303,VDD,Metal1,176.9600,184.2400,4.999985
FILLER_42_257,VDD,Metal1,150.9200,184.2400,4.999982
FILLER_42_255,VDD,Metal1,150.0800,184.2400,4.999982
FILLER_42_247,VDD,Metal1,147.7865,183.6630,4.999982
FILLER_42_244,VDD,Metal1,143.6400,184.2400,4.999981
FILLER_42_242,VDD,Metal1,142.8000,184.2400,4.999981
FILLER_42_234,VDD,Metal1,140.5065,183.6630,4.999981
FILLER_42_203,VDD,Metal1,120.9600,184.2400,4.999981
FILLER_42_195,VDD,Metal1,118.6665,183.6630,4.999981
FILLER_42_177,VDD,Metal1,106.1200,184.2400,4.999981
FILLER_42_167,VDD,Metal1,102.9865,183.6630,4.999981
FILLER_42_137,VDD,Metal1,83.7200,184.2400,4.999981
FILLER_42_135,VDD,Metal1,82.8800,184.2400,4.999981
FILLER_42_131,VDD,Metal1,81.5800,183.8075,4.999981
FILLER_42_115,VDD,Metal1,76.2080,183.5480,4.999981
FILLER_42_107,VDD,Metal1,68.1400,183.8075,4.999981
FILLER_42_104,VDD,Metal1,65.2400,184.2400,4.999981
FILLER_42_102,VDD,Metal1,64.4000,184.2400,4.999981
FILLER_42_94,VDD,Metal1,62.1065,183.6630,4.999981
FILLER_42_82,VDD,Metal1,55.3865,183.6630,4.999986
FILLER_42_66,VDD,Metal1,48.7680,183.5480,4.999986
FILLER_42_55,VDD,Metal1,37.8000,184.2400,4.999986
FILLER_42_53,VDD,Metal1,36.9600,184.2400,4.999986
FILLER_42_49,VDD,Metal1,35.6600,183.8075,4.999988
FILLER_42_33,VDD,Metal1,25.7600,184.2400,4.999989
FILLER_42_2,VDD,Metal1,8.4000,184.2400,4.999989
FILLER_41_311,VDD,Metal1,181.4400,176.4000,4.999984
FILLER_41_232,VDD,Metal1,137.2000,176.4000,4.999983
FILLER_41_208,VDD,Metal1,123.7600,176.4000,4.999983
FILLER_41_204,VDD,Metal1,122.4600,176.8325,4.999983
FILLER_41_196,VDD,Metal1,119.2265,176.9765,4.999983
FILLER_41_144,VDD,Metal1,87.6400,176.4000,4.999983
FILLER_41_142,VDD,Metal1,86.8000,176.4000,4.999983
FILLER_41_136,VDD,Metal1,84.3800,176.8325,4.999983
FILLER_41_128,VDD,Metal1,78.9600,176.4000,4.999983
FILLER_41_124,VDD,Metal1,77.6600,176.8325,4.999983
FILLER_41_116,VDD,Metal1,74.4265,176.9765,4.999983
FILLER_41_86,VDD,Metal1,55.1600,176.4000,4.999983
FILLER_41_78,VDD,Metal1,53.1465,176.9765,4.999983
FILLER_41_51,VDD,Metal1,35.5600,176.4000,4.999984
FILLER_41_47,VDD,Metal1,34.5400,176.8325,4.999987
FILLER_41_8,VDD,Metal1,11.4800,176.4000,4.999987
FILLER_41_6,VDD,Metal1,10.6400,176.4000,4.999987
FILLER_41_2,VDD,Metal1,9.3400,176.8325,4.999987
FILLER_40_347,VDD,Metal1,202.5400,175.9675,4.999984
FILLER_40_241,VDD,Metal1,143.1800,175.9675,4.999983
FILLER_40_233,VDD,Metal1,139.9465,175.8230,4.999983
FILLER_40_224,VDD,Metal1,132.4400,176.4000,4.999983
FILLER_40_222,VDD,Metal1,131.6000,176.4000,4.999983
FILLER_40_213,VDD,Metal1,126.5600,176.4000,4.999983
FILLER_40_209,VDD,Metal1,125.2600,175.9675,4.999983
FILLER_40_177,VDD,Metal1,115.4755,175.6310,4.999983
FILLER_40_133,VDD,Metal1,81.7600,176.4000,4.999983
FILLER_40_107,VDD,Metal1,66.9200,176.4000,4.999983
FILLER_40_95,VDD,Metal1,60.4800,176.4000,4.999983
FILLER_40_85,VDD,Metal1,55.8200,175.9675,4.999983
FILLER_40_49,VDD,Metal1,34.4400,176.4000,4.999987
FILLER_40_45,VDD,Metal1,33.4200,175.9675,4.999987
FILLER_40_37,VDD,Metal1,30.1865,175.8230,4.999987
FILLER_40_10,VDD,Metal1,13.8200,175.9675,4.999987
FILLER_40_2,VDD,Metal1,10.5865,175.8230,4.999987
FILLER_39_314,VDD,Metal1,183.1200,168.5600,4.999943
FILLER_39_288,VDD,Metal1,168.2800,168.5600,4.999943
FILLER_39_278,VDD,Metal1,162.9600,168.5600,4.999942
FILLER_39_248,VDD,Metal1,145.8800,168.5600,4.999941
FILLER_39_246,VDD,Metal1,145.0400,168.5600,4.999941
FILLER_39_238,VDD,Metal1,142.7465,169.1365,4.999941
FILLER_39_212,VDD,Metal1,126.0000,168.5600,4.999941
FILLER_39_200,VDD,Metal1,119.2800,168.5600,4.999941
FILLER_39_160,VDD,Metal1,96.6000,168.5600,4.999944
FILLER_39_156,VDD,Metal1,95.5800,168.9925,4.999944
FILLER_39_135,VDD,Metal1,82.6000,168.5600,4.999944
FILLER_39_133,VDD,Metal1,81.7600,168.5600,4.999944
FILLER_39_121,VDD,Metal1,75.0400,168.5600,4.999946
FILLER_39_88,VDD,Metal1,57.5000,168.9925,4.999947
FILLER_39_80,VDD,Metal1,54.2665,169.1365,4.999970
FILLER_39_54,VDD,Metal1,37.5200,168.5600,4.999971
FILLER_39_50,VDD,Metal1,36.2200,168.9925,4.999971
FILLER_39_18,VDD,Metal1,26.4355,169.3285,4.999971
FILLER_39_10,VDD,Metal1,13.8200,168.9925,4.999971
FILLER_39_2,VDD,Metal1,10.5865,169.1365,4.999971
FILLER_38_317,VDD,Metal1,184.5200,168.5600,4.999943
FILLER_38_262,VDD,Metal1,153.7200,168.5600,4.999942
FILLER_38_253,VDD,Metal1,148.6800,168.5600,4.999942
FILLER_38_251,VDD,Metal1,147.8400,168.5600,4.999942
FILLER_38_247,VDD,Metal1,146.5400,168.1275,4.999941
FILLER_38_244,VDD,Metal1,143.6400,168.5600,4.999941
FILLER_38_242,VDD,Metal1,142.8000,168.5600,4.999941
FILLER_38_238,VDD,Metal1,141.5000,168.1275,4.999941
FILLER_38_204,VDD,Metal1,121.5200,168.5600,4.999941
FILLER_38_183,VDD,Metal1,109.4800,168.5600,4.999943
FILLER_38_157,VDD,Metal1,94.9200,168.5600,4.999944
FILLER_38_153,VDD,Metal1,93.9000,168.1275,4.999944
FILLER_38_119,VDD,Metal1,73.6400,168.5600,4.999946
FILLER_38_115,VDD,Metal1,72.6200,168.1275,4.999946
FILLER_38_101,VDD,Metal1,64.7800,168.1275,4.999946
FILLER_38_86,VDD,Metal1,55.1600,168.5600,4.999970
FILLER_38_53,VDD,Metal1,37.9000,168.1275,4.999971
FILLER_38_37,VDD,Metal1,32.5280,167.8680,4.999971
FILLER_38_33,VDD,Metal1,25.7600,168.5600,4.999971
FILLER_38_29,VDD,Metal1,24.4600,168.1275,4.999971
FILLER_38_20,VDD,Metal1,18.2000,168.5600,4.999971
FILLER_38_18,VDD,Metal1,17.3600,168.5600,4.999971
FILLER_37_345,VDD,Metal1,201.4200,161.1525,4.999936
FILLER_37_310,VDD,Metal1,180.6000,160.7200,4.999938
FILLER_37_308,VDD,Metal1,179.7600,160.7200,4.999938
FILLER_37_256,VDD,Metal1,152.8265,161.2965,4.999937
FILLER_37_226,VDD,Metal1,133.5600,160.7200,4.999936
FILLER_37_191,VDD,Metal1,114.2400,160.7200,4.999935
FILLER_37_156,VDD,Metal1,94.3600,160.7200,4.999934
FILLER_37_148,VDD,Metal1,92.3465,161.2965,4.999934
FILLER_37_109,VDD,Metal1,68.3200,160.7200,4.999934
FILLER_37_105,VDD,Metal1,67.0200,161.1525,4.999934
FILLER_37_68,VDD,Metal1,45.3600,160.7200,4.999941
FILLER_37_52,VDD,Metal1,40.9280,161.4120,4.999941
FILLER_37_43,VDD,Metal1,31.0800,160.7200,4.999941
FILLER_37_41,VDD,Metal1,30.2400,160.7200,4.999944
FILLER_37_37,VDD,Metal1,28.9400,161.1525,4.999944
FILLER_36_298,VDD,Metal1,173.8800,160.7200,4.999938
FILLER_36_247,VDD,Metal1,145.6000,160.7200,4.999936
FILLER_36_243,VDD,Metal1,143.3600,160.7200,4.999936
FILLER_36_239,VDD,Metal1,142.0600,160.2875,4.999936
FILLER_36_189,VDD,Metal1,112.8400,160.7200,4.999934
FILLER_36_185,VDD,Metal1,111.8200,160.2875,4.999934
FILLER_36_164,VDD,Metal1,98.8400,160.7200,4.999934
FILLER_36_162,VDD,Metal1,98.0000,160.7200,4.999934
FILLER_36_158,VDD,Metal1,96.7000,160.2875,4.999934
FILLER_36_95,VDD,Metal1,60.4800,160.7200,4.999937
FILLER_36_2,VDD,Metal1,9.3400,160.2875,4.999948
FILLER_35_282,VDD,Metal1,165.2000,152.8800,4.999961
FILLER_35_250,VDD,Metal1,147.0000,152.8800,4.999960
FILLER_35_246,VDD,Metal1,145.9800,153.3125,4.999960
FILLER_35_238,VDD,Metal1,142.7465,153.4565,4.999960
FILLER_35_194,VDD,Metal1,115.9200,152.8800,4.999961
FILLER_35_190,VDD,Metal1,114.6200,153.3125,4.999961
FILLER_35_182,VDD,Metal1,111.3865,153.4565,4.999961
FILLER_35_160,VDD,Metal1,96.8800,152.8800,4.999961
FILLER_35_156,VDD,Metal1,95.5800,153.3125,4.999961
FILLER_35_148,VDD,Metal1,92.3465,153.4565,4.999961
FILLER_35_139,VDD,Metal1,84.8400,152.8800,4.999963
FILLER_35_137,VDD,Metal1,84.0000,152.8800,4.999963
FILLER_35_106,VDD,Metal1,66.6400,152.8800,4.999965
FILLER_35_102,VDD,Metal1,65.3400,153.3125,4.999965
FILLER_35_72,VDD,Metal1,47.3200,152.8800,4.999965
FILLER_35_68,VDD,Metal1,45.3600,152.8800,4.999965
FILLER_35_62,VDD,Metal1,42.0000,152.8800,4.999965
FILLER_35_58,VDD,Metal1,40.7000,153.3125,4.999965
FILLER_35_8,VDD,Metal1,11.4800,152.8800,4.999968
FILLER_35_6,VDD,Metal1,10.6400,152.8800,4.999968
FILLER_35_2,VDD,Metal1,9.3400,153.3125,4.999968
FILLER_34_297,VDD,Metal1,173.6000,152.8800,4.999961
FILLER_34_271,VDD,Metal1,158.7600,152.8800,4.999960
FILLER_34_267,VDD,Metal1,157.7400,152.4475,4.999960
FILLER_34_247,VDD,Metal1,150.1280,152.1880,4.999960
FILLER_34_229,VDD,Metal1,140.0480,152.1880,4.999960
FILLER_34_199,VDD,Metal1,118.4400,152.8800,4.999960
FILLER_34_195,VDD,Metal1,117.4200,152.4475,4.999960
FILLER_34_177,VDD,Metal1,107.3400,152.4475,4.999961
FILLER_34_161,VDD,Metal1,98.3800,152.4475,4.999961
FILLER_34_145,VDD,Metal1,93.0080,152.1880,4.999961
FILLER_34_109,VDD,Metal1,68.0400,152.8800,4.999965
FILLER_34_107,VDD,Metal1,67.2000,152.8800,4.999965
FILLER_34_93,VDD,Metal1,59.3600,152.8800,4.999965
FILLER_34_55,VDD,Metal1,37.8000,152.8800,4.999966
FILLER_34_51,VDD,Metal1,36.7800,152.4475,4.999966
FILLER_34_34,VDD,Metal1,26.0400,152.8800,4.999968
FILLER_34_4,VDD,Metal1,9.2400,152.8800,4.999968
FILLER_34_2,VDD,Metal1,8.4000,152.8800,4.999968
FILLER_33_332,VDD,Metal1,192.9200,145.0400,4.999954
FILLER_33_330,VDD,Metal1,192.0800,145.0400,4.999954
FILLER_33_290,VDD,Metal1,169.6800,145.0400,4.999953
FILLER_33_262,VDD,Metal1,154.9400,145.4725,4.999950
FILLER_33_255,VDD,Metal1,149.8000,145.0400,4.999950
FILLER_33_253,VDD,Metal1,148.9600,145.0400,4.999950
FILLER_33_221,VDD,Metal1,140.1155,145.8085,4.999950
FILLER_33_206,VDD,Metal1,123.5800,145.4725,4.999948
FILLER_33_72,VDD,Metal1,47.6000,145.0400,4.999940
FILLER_33_33,VDD,Metal1,25.4800,145.0400,4.999945
FILLER_33_31,VDD,Metal1,24.6400,145.0400,4.999945
FILLER_33_4,VDD,Metal1,9.2400,145.0400,4.999945
FILLER_33_2,VDD,Metal1,8.4000,145.0400,4.999945
FILLER_32_321,VDD,Metal1,186.7600,145.0400,4.999954
FILLER_32_317,VDD,Metal1,185.7400,144.6075,4.999954
FILLER_32_305,VDD,Metal1,177.8000,145.0400,4.999954
FILLER_32_243,VDD,Metal1,143.3600,145.0400,4.999950
FILLER_32_211,VDD,Metal1,134.5155,144.2710,4.999950
FILLER_32_181,VDD,Metal1,108.3600,145.0400,4.999946
FILLER_32_167,VDD,Metal1,102.9865,144.4630,4.999946
FILLER_32_138,VDD,Metal1,85.5000,144.6075,4.999944
FILLER_32_111,VDD,Metal1,69.1600,145.0400,4.999940
FILLER_32_107,VDD,Metal1,68.1400,144.6075,4.999940
FILLER_32_103,VDD,Metal1,64.9600,145.0400,4.999940
FILLER_32_89,VDD,Metal1,59.3065,144.4630,4.999940
FILLER_32_59,VDD,Metal1,40.0400,145.0400,4.999940
FILLER_32_44,VDD,Metal1,31.6400,145.0400,4.999942
FILLER_32_31,VDD,Metal1,25.5800,144.6075,4.999945
FILLER_32_24,VDD,Metal1,20.4400,145.0400,4.999945
FILLER_32_22,VDD,Metal1,19.6000,145.0400,4.999945
FILLER_32_18,VDD,Metal1,18.3000,144.6075,4.999945
FILLER_31_331,VDD,Metal1,192.6400,137.2000,4.999982
FILLER_31_299,VDD,Metal1,174.4400,137.2000,4.999981
FILLER_31_297,VDD,Metal1,173.6000,137.2000,4.999981
FILLER_31_216,VDD,Metal1,128.2400,137.2000,4.999978
FILLER_31_212,VDD,Metal1,126.9400,137.6325,4.999978
FILLER_31_209,VDD,Metal1,124.0400,137.2000,4.999977
FILLER_31_205,VDD,Metal1,123.0200,137.6325,4.999977
FILLER_31_156,VDD,Metal1,95.5800,137.6325,4.999969
FILLER_31_139,VDD,Metal1,84.8400,137.2000,4.999968
FILLER_31_137,VDD,Metal1,84.0000,137.2000,4.999968
FILLER_31_126,VDD,Metal1,77.5600,137.2000,4.999968
FILLER_31_82,VDD,Metal1,52.9200,137.2000,4.999968
FILLER_31_72,VDD,Metal1,47.6000,137.2000,4.999968
FILLER_31_51,VDD,Metal1,35.5600,137.2000,4.999968
FILLER_31_49,VDD,Metal1,34.7200,137.2000,4.999968
FILLER_31_41,VDD,Metal1,32.4265,137.7765,4.999968
FILLER_31_2,VDD,Metal1,9.3400,137.6325,4.999970
FILLER_30_273,VDD,Metal1,162.3465,136.6230,4.999980
FILLER_30_247,VDD,Metal1,145.6000,137.2000,4.999979
FILLER_30_241,VDD,Metal1,143.1800,136.7675,4.999979
FILLER_30_225,VDD,Metal1,133.0000,137.2000,4.999979
FILLER_30_223,VDD,Metal1,132.1600,137.2000,4.999979
FILLER_30_215,VDD,Metal1,129.8665,136.6230,4.999978
FILLER_30_197,VDD,Metal1,117.3200,137.2000,4.999977
FILLER_30_193,VDD,Metal1,116.3000,136.7675,4.999969
FILLER_30_177,VDD,Metal1,110.9280,136.5080,4.999969
FILLER_30_160,VDD,Metal1,96.6000,137.2000,4.999969
FILLER_30_158,VDD,Metal1,95.7600,137.2000,4.999969
FILLER_30_154,VDD,Metal1,94.4600,136.7675,4.999969
FILLER_30_123,VDD,Metal1,76.1600,137.2000,4.999968
FILLER_30_107,VDD,Metal1,71.7280,136.5080,4.999968
FILLER_30_37,VDD,Metal1,30.1865,136.6230,4.999968
FILLER_30_33,VDD,Metal1,25.7600,137.2000,4.999970
FILLER_30_29,VDD,Metal1,24.4600,136.7675,4.999970
FILLER_30_19,VDD,Metal1,17.9200,137.2000,4.999970
FILLER_30_12,VDD,Metal1,13.7200,137.2000,4.999970
FILLER_30_10,VDD,Metal1,12.8800,137.2000,4.999970
FILLER_30_2,VDD,Metal1,10.5865,136.6230,4.999970
FILLER_29_273,VDD,Metal1,159.8800,129.3600,4.999977
FILLER_29_226,VDD,Metal1,133.8400,129.3600,4.999977
FILLER_29_198,VDD,Metal1,119.1000,129.7925,4.999977
FILLER_29_192,VDD,Metal1,114.5200,129.3600,4.999978
FILLER_29_190,VDD,Metal1,113.6800,129.3600,4.999978
FILLER_29_186,VDD,Metal1,112.3800,129.7925,4.999978
FILLER_29_178,VDD,Metal1,109.1465,129.9365,4.999978
FILLER_29_168,VDD,Metal1,101.3600,129.3600,4.999978
FILLER_29_160,VDD,Metal1,99.0665,129.9365,4.999978
FILLER_29_142,VDD,Metal1,87.7400,129.7925,4.999981
FILLER_29_138,VDD,Metal1,84.5600,129.3600,4.999982
FILLER_29_130,VDD,Metal1,82.2665,129.9365,4.999982
FILLER_29_114,VDD,Metal1,71.1200,129.3600,4.999982
FILLER_29_110,VDD,Metal1,69.8200,129.7925,4.999982
FILLER_29_78,VDD,Metal1,50.6800,129.3600,4.999983
FILLER_29_76,VDD,Metal1,49.8400,129.3600,4.999983
FILLER_29_72,VDD,Metal1,48.5400,129.7925,4.999983
FILLER_29_44,VDD,Metal1,31.6400,129.3600,4.999983
FILLER_29_36,VDD,Metal1,29.6265,129.9365,4.999983
FILLER_29_10,VDD,Metal1,13.8200,129.7925,4.999984
FILLER_29_2,VDD,Metal1,10.5865,129.9365,4.999984
FILLER_28_321,VDD,Metal1,186.7600,129.3600,4.999977
FILLER_28_317,VDD,Metal1,185.7400,128.9275,4.999977
FILLER_28_304,VDD,Metal1,177.5200,129.3600,4.999979
FILLER_28_300,VDD,Metal1,176.2200,128.9275,4.999979
FILLER_28_280,VDD,Metal1,163.8000,129.3600,4.999978
FILLER_28_272,VDD,Metal1,161.7865,128.7830,4.999978
FILLER_28_181,VDD,Metal1,108.6400,129.3600,4.999978
FILLER_28_177,VDD,Metal1,107.3400,128.9275,4.999978
FILLER_28_173,VDD,Metal1,104.1600,129.3600,4.999978
FILLER_28_169,VDD,Metal1,102.8600,128.9275,4.999978
FILLER_28_161,VDD,Metal1,99.6265,128.7830,4.999978
FILLER_28_144,VDD,Metal1,87.6400,129.3600,4.999981
FILLER_28_118,VDD,Metal1,73.0800,129.3600,4.999982
FILLER_28_116,VDD,Metal1,72.2400,129.3600,4.999982
FILLER_28_107,VDD,Metal1,66.9200,129.3600,4.999982
FILLER_28_103,VDD,Metal1,64.9600,129.3600,4.999982
FILLER_28_99,VDD,Metal1,63.6600,128.9275,4.999982
FILLER_28_83,VDD,Metal1,58.2880,128.6680,4.999982
FILLER_28_52,VDD,Metal1,36.4000,129.3600,4.999983
FILLER_28_45,VDD,Metal1,32.2000,129.3600,4.999983
FILLER_28_37,VDD,Metal1,30.1865,128.7830,4.999983
FILLER_28_2,VDD,Metal1,9.3400,128.9275,4.999984
FILLER_27_310,VDD,Metal1,180.6000,121.5200,4.999986
FILLER_27_306,VDD,Metal1,179.5800,121.9525,4.999988
FILLER_27_290,VDD,Metal1,169.6800,121.5200,4.999988
