Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_44_134,VSS,Metal1,82.3200,188.1600,0.000009
FILLER_44_126,VSS,Metal1,79.0130,188.6215,0.000009
FILLER_44_94,VSS,Metal1,59.6400,188.1600,0.000009
FILLER_44_78,VSS,Metal1,54.2720,188.7080,0.000008
FILLER_44_60,VSS,Metal1,40.6000,188.1600,0.000008
FILLER_44_58,VSS,Metal1,39.7600,188.1600,0.000008
FILLER_44_54,VSS,Metal1,37.7000,188.5085,0.000008
FILLER_44_46,VSS,Metal1,34.2130,188.6215,0.000008
FILLER_44_18,VSS,Metal1,17.5400,188.5085,0.000007
FILLER_43_319,VSS,Metal1,185.6400,188.1600,0.000010
FILLER_43_317,VSS,Metal1,184.8000,188.1600,0.000010
FILLER_43_263,VSS,Metal1,154.2800,188.1600,0.000010
FILLER_43_261,VSS,Metal1,153.4400,188.1600,0.000010
FILLER_43_253,VSS,Metal1,150.1330,187.6980,0.000010
FILLER_43_237,VSS,Metal1,140.0000,188.1600,0.000010
FILLER_43_229,VSS,Metal1,136.6930,187.6980,0.000010
FILLER_43_224,VSS,Metal1,132.4400,188.1600,0.000010
FILLER_43_214,VSS,Metal1,126.8400,188.1600,0.000010
FILLER_43_212,VSS,Metal1,126.0000,188.1600,0.000010
FILLER_43_209,VSS,Metal1,124.0400,188.1600,0.000009
FILLER_43_193,VSS,Metal1,118.6720,187.6120,0.000009
FILLER_43_161,VSS,Metal1,105.1640,187.5620,0.000009
FILLER_43_142,VSS,Metal1,86.9800,187.8110,0.000009
FILLER_43_136,VSS,Metal1,83.6200,187.8110,0.000009
FILLER_43_128,VSS,Metal1,80.1330,187.6980,0.000009
FILLER_43_84,VSS,Metal1,54.3200,188.1600,0.000008
FILLER_43_80,VSS,Metal1,52.2600,187.8110,0.000008
FILLER_43_72,VSS,Metal1,48.7730,187.6980,0.000008
FILLER_43_69,VSS,Metal1,45.6400,188.1600,0.000008
FILLER_43_67,VSS,Metal1,44.8000,188.1600,0.000008
FILLER_43_63,VSS,Metal1,42.7400,187.8110,0.000008
FILLER_43_50,VSS,Metal1,35.2800,188.1600,0.000008
FILLER_43_46,VSS,Metal1,33.2200,187.8110,0.000008
FILLER_43_19,VSS,Metal1,17.9200,188.1600,0.000007
FILLER_43_12,VSS,Metal1,13.7200,188.1600,0.000007
FILLER_43_10,VSS,Metal1,12.8800,188.1600,0.000007
FILLER_43_2,VSS,Metal1,9.5730,187.6980,0.000007
FILLER_42_303,VSS,Metal1,176.9600,180.3200,0.000015
FILLER_42_257,VSS,Metal1,150.9200,180.3200,0.000017
FILLER_42_255,VSS,Metal1,150.0800,180.3200,0.000017
FILLER_42_247,VSS,Metal1,146.7730,180.7815,0.000017
FILLER_42_244,VSS,Metal1,143.6400,180.3200,0.000017
FILLER_42_242,VSS,Metal1,142.8000,180.3200,0.000017
FILLER_42_234,VSS,Metal1,139.4930,180.7815,0.000017
FILLER_42_203,VSS,Metal1,120.9600,180.3200,0.000018
FILLER_42_195,VSS,Metal1,117.6530,180.7815,0.000018
FILLER_42_177,VSS,Metal1,106.1200,180.3200,0.000018
FILLER_42_167,VSS,Metal1,101.9730,180.7815,0.000018
FILLER_42_137,VSS,Metal1,83.7200,180.3200,0.000018
FILLER_42_135,VSS,Metal1,82.8800,180.3200,0.000018
FILLER_42_131,VSS,Metal1,80.8200,180.6685,0.000018
FILLER_42_115,VSS,Metal1,74.9920,180.8680,0.000018
FILLER_42_107,VSS,Metal1,67.3800,180.6685,0.000018
FILLER_42_104,VSS,Metal1,65.2400,180.3200,0.000018
FILLER_42_102,VSS,Metal1,64.4000,180.3200,0.000018
FILLER_42_94,VSS,Metal1,61.0930,180.7815,0.000018
FILLER_42_82,VSS,Metal1,54.3730,180.7815,0.000017
FILLER_42_66,VSS,Metal1,47.5520,180.8680,0.000017
FILLER_42_55,VSS,Metal1,37.8000,180.3200,0.000017
FILLER_42_53,VSS,Metal1,36.9600,180.3200,0.000017
FILLER_42_49,VSS,Metal1,34.9000,180.6685,0.000017
FILLER_42_33,VSS,Metal1,25.7600,180.3200,0.000016
FILLER_42_2,VSS,Metal1,8.4000,180.3200,0.000016
FILLER_41_311,VSS,Metal1,181.4400,180.3200,0.000015
FILLER_41_232,VSS,Metal1,137.2000,180.3200,0.000017
FILLER_41_208,VSS,Metal1,123.7600,180.3200,0.000018
FILLER_41_204,VSS,Metal1,121.7000,179.9710,0.000018
FILLER_41_196,VSS,Metal1,118.2130,179.8580,0.000018
FILLER_41_144,VSS,Metal1,87.6400,180.3200,0.000018
FILLER_41_142,VSS,Metal1,86.8000,180.3200,0.000018
FILLER_41_136,VSS,Metal1,83.6200,179.9710,0.000018
FILLER_41_128,VSS,Metal1,78.9600,180.3200,0.000018
FILLER_41_124,VSS,Metal1,76.9000,179.9710,0.000018
FILLER_41_116,VSS,Metal1,73.4130,179.8580,0.000018
FILLER_41_86,VSS,Metal1,55.1600,180.3200,0.000017
FILLER_41_78,VSS,Metal1,52.1330,179.8580,0.000017
FILLER_41_51,VSS,Metal1,35.5600,180.3200,0.000017
FILLER_41_47,VSS,Metal1,33.7800,179.9710,0.000016
FILLER_41_8,VSS,Metal1,11.4800,180.3200,0.000016
FILLER_41_6,VSS,Metal1,10.6400,180.3200,0.000016
FILLER_41_2,VSS,Metal1,8.5800,179.9710,0.000016
FILLER_40_347,VSS,Metal1,201.7800,172.8285,0.000015
FILLER_40_241,VSS,Metal1,142.4200,172.8285,0.000016
FILLER_40_233,VSS,Metal1,138.9330,172.9415,0.000016
FILLER_40_224,VSS,Metal1,132.4400,172.4800,0.000017
FILLER_40_222,VSS,Metal1,131.6000,172.4800,0.000017
FILLER_40_213,VSS,Metal1,126.5600,172.4800,0.000018
FILLER_40_209,VSS,Metal1,124.5000,172.8285,0.000018
FILLER_40_177,VSS,Metal1,114.1240,173.0775,0.000018
FILLER_40_133,VSS,Metal1,81.7600,172.4800,0.000017
FILLER_40_107,VSS,Metal1,66.9200,172.4800,0.000017
FILLER_40_95,VSS,Metal1,60.4800,172.4800,0.000017
FILLER_40_85,VSS,Metal1,55.0600,172.8285,0.000015
FILLER_40_49,VSS,Metal1,34.4400,172.4800,0.000014
FILLER_40_45,VSS,Metal1,32.6600,172.8285,0.000014
FILLER_40_37,VSS,Metal1,29.1730,172.9415,0.000014
FILLER_40_10,VSS,Metal1,13.0600,172.8285,0.000014
FILLER_40_2,VSS,Metal1,9.5730,172.9415,0.000014
FILLER_39_314,VSS,Metal1,183.1200,172.4800,0.000015
FILLER_39_288,VSS,Metal1,168.2800,172.4800,0.000015
FILLER_39_278,VSS,Metal1,162.9600,172.4800,0.000016
FILLER_39_248,VSS,Metal1,145.8800,172.4800,0.000016
FILLER_39_246,VSS,Metal1,145.0400,172.4800,0.000016
FILLER_39_238,VSS,Metal1,141.7330,172.0180,0.000016
FILLER_39_212,VSS,Metal1,126.0000,172.4800,0.000018
FILLER_39_200,VSS,Metal1,119.2800,172.4800,0.000018
FILLER_39_160,VSS,Metal1,96.6000,172.4800,0.000018
FILLER_39_156,VSS,Metal1,94.8200,172.1310,0.000018
FILLER_39_135,VSS,Metal1,82.6000,172.4800,0.000017
FILLER_39_133,VSS,Metal1,81.7600,172.4800,0.000017
FILLER_39_121,VSS,Metal1,75.0400,172.4800,0.000017
FILLER_39_88,VSS,Metal1,56.7400,172.1310,0.000016
FILLER_39_80,VSS,Metal1,53.2530,172.0180,0.000015
FILLER_39_54,VSS,Metal1,37.5200,172.4800,0.000015
FILLER_39_50,VSS,Metal1,35.4600,172.1310,0.000014
FILLER_39_18,VSS,Metal1,25.0840,171.8820,0.000014
FILLER_39_10,VSS,Metal1,13.0600,172.1310,0.000014
FILLER_39_2,VSS,Metal1,9.5730,172.0180,0.000014
FILLER_38_317,VSS,Metal1,184.5200,164.6400,0.000072
FILLER_38_262,VSS,Metal1,153.7200,164.6400,0.000075
FILLER_38_253,VSS,Metal1,148.6800,164.6400,0.000076
FILLER_38_251,VSS,Metal1,147.8400,164.6400,0.000076
FILLER_38_247,VSS,Metal1,145.7800,164.9885,0.000076
FILLER_38_244,VSS,Metal1,143.6400,164.6400,0.000076
FILLER_38_242,VSS,Metal1,142.8000,164.6400,0.000076
FILLER_38_238,VSS,Metal1,140.7400,164.9885,0.000076
FILLER_38_204,VSS,Metal1,121.5200,164.6400,0.000075
FILLER_38_183,VSS,Metal1,109.4800,164.6400,0.000071
FILLER_38_157,VSS,Metal1,94.9200,164.6400,0.000065
FILLER_38_153,VSS,Metal1,93.1400,164.9885,0.000065
FILLER_38_119,VSS,Metal1,73.6400,164.6400,0.000064
FILLER_38_115,VSS,Metal1,71.8600,164.9885,0.000064
FILLER_38_101,VSS,Metal1,64.0200,164.9885,0.000061
FILLER_38_86,VSS,Metal1,55.1600,164.6400,0.000061
FILLER_38_53,VSS,Metal1,37.1400,164.9885,0.000060
FILLER_38_37,VSS,Metal1,31.3120,165.1880,0.000058
FILLER_38_33,VSS,Metal1,25.7600,164.6400,0.000055
FILLER_38_29,VSS,Metal1,23.7000,164.9885,0.000055
FILLER_38_20,VSS,Metal1,18.2000,164.6400,0.000055
FILLER_38_18,VSS,Metal1,17.3600,164.6400,0.000055
FILLER_37_345,VSS,Metal1,200.6600,164.2910,0.000072
FILLER_37_310,VSS,Metal1,180.6000,164.6400,0.000072
FILLER_37_308,VSS,Metal1,179.7600,164.6400,0.000072
FILLER_37_256,VSS,Metal1,151.8130,164.1780,0.000075
FILLER_37_226,VSS,Metal1,133.5600,164.6400,0.000076
FILLER_37_191,VSS,Metal1,114.2400,164.6400,0.000072
FILLER_37_156,VSS,Metal1,94.3600,164.6400,0.000065
FILLER_37_148,VSS,Metal1,91.3330,164.1780,0.000064
FILLER_37_109,VSS,Metal1,68.3200,164.6400,0.000064
FILLER_37_105,VSS,Metal1,66.2600,164.2910,0.000064
FILLER_37_68,VSS,Metal1,45.3600,164.6400,0.000060
FILLER_37_52,VSS,Metal1,39.7120,164.0920,0.000060
FILLER_37_43,VSS,Metal1,31.0800,164.6400,0.000058
FILLER_37_41,VSS,Metal1,30.2400,164.6400,0.000058
FILLER_37_37,VSS,Metal1,28.1800,164.2910,0.000058
FILLER_36_298,VSS,Metal1,173.8800,156.8000,0.000058
FILLER_36_247,VSS,Metal1,145.6000,156.8000,0.000060
FILLER_36_243,VSS,Metal1,143.3600,156.8000,0.000063
FILLER_36_239,VSS,Metal1,141.3000,157.1485,0.000063
FILLER_36_189,VSS,Metal1,112.8400,156.8000,0.000064
FILLER_36_185,VSS,Metal1,111.0600,157.1485,0.000064
FILLER_36_164,VSS,Metal1,98.8400,156.8000,0.000064
FILLER_36_162,VSS,Metal1,98.0000,156.8000,0.000064
FILLER_36_158,VSS,Metal1,95.9400,157.1485,0.000064
FILLER_36_95,VSS,Metal1,60.4800,156.8000,0.000061
FILLER_36_2,VSS,Metal1,8.5800,157.1485,0.000050
FILLER_35_282,VSS,Metal1,165.2000,156.8000,0.000058
FILLER_35_250,VSS,Metal1,147.0000,156.8000,0.000059
FILLER_35_246,VSS,Metal1,145.2200,156.4510,0.000060
FILLER_35_238,VSS,Metal1,141.7330,156.3380,0.000063
FILLER_35_194,VSS,Metal1,115.9200,156.8000,0.000064
FILLER_35_190,VSS,Metal1,113.8600,156.4510,0.000064
FILLER_35_182,VSS,Metal1,110.3730,156.3380,0.000064
FILLER_35_160,VSS,Metal1,96.8800,156.8000,0.000064
FILLER_35_156,VSS,Metal1,94.8200,156.4510,0.000064
FILLER_35_148,VSS,Metal1,91.3330,156.3380,0.000064
FILLER_35_139,VSS,Metal1,84.8400,156.8000,0.000064
FILLER_35_137,VSS,Metal1,84.0000,156.8000,0.000064
FILLER_35_106,VSS,Metal1,66.6400,156.8000,0.000063
FILLER_35_102,VSS,Metal1,64.5800,156.4510,0.000061
FILLER_35_72,VSS,Metal1,47.3200,156.8000,0.000059
FILLER_35_68,VSS,Metal1,45.3600,156.8000,0.000057
FILLER_35_62,VSS,Metal1,42.0000,156.8000,0.000055
FILLER_35_58,VSS,Metal1,39.9400,156.4510,0.000055
FILLER_35_8,VSS,Metal1,11.4800,156.8000,0.000050
FILLER_35_6,VSS,Metal1,10.6400,156.8000,0.000050
FILLER_35_2,VSS,Metal1,8.5800,156.4510,0.000050
FILLER_34_297,VSS,Metal1,173.6000,148.9600,0.000035
FILLER_34_271,VSS,Metal1,158.7600,148.9600,0.000035
FILLER_34_267,VSS,Metal1,156.9800,149.3085,0.000035
FILLER_34_247,VSS,Metal1,148.9120,149.5080,0.000036
FILLER_34_229,VSS,Metal1,138.8320,149.5080,0.000037
FILLER_34_199,VSS,Metal1,118.4400,148.9600,0.000037
FILLER_34_195,VSS,Metal1,116.6600,149.3085,0.000037
FILLER_34_177,VSS,Metal1,106.5800,149.3085,0.000038
FILLER_34_161,VSS,Metal1,97.6200,149.3085,0.000039
FILLER_34_145,VSS,Metal1,91.7920,149.5080,0.000039
FILLER_34_109,VSS,Metal1,68.0400,148.9600,0.000040
FILLER_34_107,VSS,Metal1,67.2000,148.9600,0.000040
FILLER_34_93,VSS,Metal1,59.3600,148.9600,0.000040
FILLER_34_55,VSS,Metal1,37.8000,148.9600,0.000040
FILLER_34_51,VSS,Metal1,36.0200,149.3085,0.000040
FILLER_34_34,VSS,Metal1,26.0400,148.9600,0.000035
FILLER_34_4,VSS,Metal1,9.2400,148.9600,0.000035
FILLER_34_2,VSS,Metal1,8.4000,148.9600,0.000035
FILLER_33_332,VSS,Metal1,192.9200,148.9600,0.000034
FILLER_33_330,VSS,Metal1,192.0800,148.9600,0.000034
FILLER_33_290,VSS,Metal1,169.6800,148.9600,0.000035
FILLER_33_262,VSS,Metal1,154.1800,148.6110,0.000036
FILLER_33_255,VSS,Metal1,149.8000,148.9600,0.000036
FILLER_33_253,VSS,Metal1,148.9600,148.9600,0.000036
FILLER_33_221,VSS,Metal1,138.7640,148.3620,0.000037
FILLER_33_206,VSS,Metal1,122.8200,148.6110,0.000037
FILLER_33_72,VSS,Metal1,47.6000,148.9600,0.000040
FILLER_33_33,VSS,Metal1,25.4800,148.9600,0.000035
FILLER_33_31,VSS,Metal1,24.6400,148.9600,0.000035
FILLER_33_4,VSS,Metal1,9.2400,148.9600,0.000035
FILLER_33_2,VSS,Metal1,8.4000,148.9600,0.000035
FILLER_32_321,VSS,Metal1,186.7600,141.1200,0.000034
FILLER_32_317,VSS,Metal1,184.9800,141.4685,0.000034
FILLER_32_305,VSS,Metal1,177.8000,141.1200,0.000034
FILLER_32_243,VSS,Metal1,143.3600,141.1200,0.000037
FILLER_32_211,VSS,Metal1,133.1640,141.7175,0.000038
FILLER_32_181,VSS,Metal1,108.3600,141.1200,0.000038
FILLER_32_167,VSS,Metal1,101.9730,141.5815,0.000038
FILLER_32_138,VSS,Metal1,84.7400,141.4685,0.000039
FILLER_32_111,VSS,Metal1,69.1600,141.1200,0.000039
FILLER_32_107,VSS,Metal1,67.3800,141.4685,0.000039
FILLER_32_103,VSS,Metal1,64.9600,141.1200,0.000038
FILLER_32_89,VSS,Metal1,58.2930,141.5815,0.000038
FILLER_32_59,VSS,Metal1,40.0400,141.1200,0.000038
FILLER_32_44,VSS,Metal1,31.6400,141.1200,0.000036
FILLER_32_31,VSS,Metal1,24.8200,141.4685,0.000034
FILLER_32_24,VSS,Metal1,20.4400,141.1200,0.000034
FILLER_32_22,VSS,Metal1,19.6000,141.1200,0.000034
FILLER_32_18,VSS,Metal1,17.5400,141.4685,0.000034
FILLER_31_331,VSS,Metal1,192.6400,141.1200,0.000035
FILLER_31_299,VSS,Metal1,174.4400,141.1200,0.000035
FILLER_31_297,VSS,Metal1,173.6000,141.1200,0.000035
FILLER_31_216,VSS,Metal1,128.2400,141.1200,0.000038
FILLER_31_212,VSS,Metal1,126.1800,140.7710,0.000038
FILLER_31_209,VSS,Metal1,124.0400,141.1200,0.000038
FILLER_31_205,VSS,Metal1,122.2600,140.7710,0.000038
FILLER_31_156,VSS,Metal1,94.8200,140.7710,0.000038
FILLER_31_139,VSS,Metal1,84.8400,141.1200,0.000039
FILLER_31_137,VSS,Metal1,84.0000,141.1200,0.000039
FILLER_31_126,VSS,Metal1,77.5600,141.1200,0.000039
FILLER_31_82,VSS,Metal1,52.9200,141.1200,0.000038
FILLER_31_72,VSS,Metal1,47.6000,141.1200,0.000038
FILLER_31_51,VSS,Metal1,35.5600,141.1200,0.000037
FILLER_31_49,VSS,Metal1,34.7200,141.1200,0.000036
FILLER_31_41,VSS,Metal1,31.4130,140.6580,0.000036
FILLER_31_2,VSS,Metal1,8.5800,140.7710,0.000034
FILLER_30_273,VSS,Metal1,161.3330,133.7415,0.000023
FILLER_30_247,VSS,Metal1,145.6000,133.2800,0.000024
FILLER_30_241,VSS,Metal1,142.4200,133.6285,0.000024
FILLER_30_225,VSS,Metal1,133.0000,133.2800,0.000025
FILLER_30_223,VSS,Metal1,132.1600,133.2800,0.000025
FILLER_30_215,VSS,Metal1,128.8530,133.7415,0.000025
FILLER_30_197,VSS,Metal1,117.3200,133.2800,0.000030
FILLER_30_193,VSS,Metal1,115.5400,133.6285,0.000030
FILLER_30_177,VSS,Metal1,109.7120,133.8280,0.000034
FILLER_30_160,VSS,Metal1,96.6000,133.2800,0.000034
FILLER_30_158,VSS,Metal1,95.7600,133.2800,0.000034
FILLER_30_154,VSS,Metal1,93.7000,133.6285,0.000034
FILLER_30_123,VSS,Metal1,76.1600,133.2800,0.000034
FILLER_30_107,VSS,Metal1,70.5120,133.8280,0.000034
FILLER_30_37,VSS,Metal1,29.1730,133.7415,0.000031
FILLER_30_33,VSS,Metal1,25.7600,133.2800,0.000030
FILLER_30_29,VSS,Metal1,23.7000,133.6285,0.000030
FILLER_30_19,VSS,Metal1,17.9200,133.2800,0.000030
FILLER_30_12,VSS,Metal1,13.7200,133.2800,0.000030
FILLER_30_10,VSS,Metal1,12.8800,133.2800,0.000030
FILLER_30_2,VSS,Metal1,9.5730,133.7415,0.000030
FILLER_29_273,VSS,Metal1,159.8800,133.2800,0.000023
FILLER_29_226,VSS,Metal1,133.8400,133.2800,0.000024
FILLER_29_198,VSS,Metal1,118.3400,132.9310,0.000025
FILLER_29_192,VSS,Metal1,114.5200,133.2800,0.000034
FILLER_29_190,VSS,Metal1,113.6800,133.2800,0.000034
FILLER_29_186,VSS,Metal1,111.6200,132.9310,0.000034
FILLER_29_178,VSS,Metal1,108.1330,132.8180,0.000034
FILLER_29_168,VSS,Metal1,101.3600,133.2800,0.000034
FILLER_29_160,VSS,Metal1,98.0530,132.8180,0.000034
FILLER_29_142,VSS,Metal1,86.9800,132.9310,0.000034
FILLER_29_138,VSS,Metal1,84.5600,133.2800,0.000034
FILLER_29_130,VSS,Metal1,81.2530,132.8180,0.000034
FILLER_29_114,VSS,Metal1,71.1200,133.2800,0.000034
FILLER_29_110,VSS,Metal1,69.0600,132.9310,0.000034
FILLER_29_78,VSS,Metal1,50.6800,133.2800,0.000034
FILLER_29_76,VSS,Metal1,49.8400,133.2800,0.000033
FILLER_29_72,VSS,Metal1,47.7800,132.9310,0.000033
FILLER_29_44,VSS,Metal1,31.6400,133.2800,0.000031
FILLER_29_36,VSS,Metal1,28.6130,132.8180,0.000031
FILLER_29_10,VSS,Metal1,13.0600,132.9310,0.000030
FILLER_29_2,VSS,Metal1,9.5730,132.8180,0.000030
FILLER_28_321,VSS,Metal1,186.7600,125.4400,0.000021
FILLER_28_317,VSS,Metal1,184.9800,125.7885,0.000021
FILLER_28_304,VSS,Metal1,177.5200,125.4400,0.000023
FILLER_28_300,VSS,Metal1,175.4600,125.7885,0.000023
FILLER_28_280,VSS,Metal1,163.8000,125.4400,0.000025
FILLER_28_272,VSS,Metal1,160.7730,125.9015,0.000025
FILLER_28_181,VSS,Metal1,108.6400,125.4400,0.000026
FILLER_28_177,VSS,Metal1,106.5800,125.7885,0.000026
FILLER_28_173,VSS,Metal1,104.1600,125.4400,0.000026
FILLER_28_169,VSS,Metal1,102.1000,125.7885,0.000026
FILLER_28_161,VSS,Metal1,98.6130,125.9015,0.000026
FILLER_28_144,VSS,Metal1,87.6400,125.4400,0.000026
FILLER_28_118,VSS,Metal1,73.0800,125.4400,0.000025
FILLER_28_116,VSS,Metal1,72.2400,125.4400,0.000025
FILLER_28_107,VSS,Metal1,66.9200,125.4400,0.000025
FILLER_28_103,VSS,Metal1,64.9600,125.4400,0.000025
FILLER_28_99,VSS,Metal1,62.9000,125.7885,0.000025
FILLER_28_83,VSS,Metal1,57.0720,125.9880,0.000024
FILLER_28_52,VSS,Metal1,36.4000,125.4400,0.000024
FILLER_28_45,VSS,Metal1,32.2000,125.4400,0.000023
FILLER_28_37,VSS,Metal1,29.1730,125.9015,0.000022
FILLER_28_2,VSS,Metal1,8.5800,125.7885,0.000022
FILLER_27_310,VSS,Metal1,180.6000,125.4400,0.000021
FILLER_27_306,VSS,Metal1,178.8200,125.0910,0.000021
FILLER_27_290,VSS,Metal1,169.6800,125.4400,0.000024
