Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_22_177,VSS,Metal1,106.4000,101.9200,0.000047
FILLER_22_161,VSS,Metal1,98.6130,102.3815,0.000047
FILLER_22_92,VSS,Metal1,58.9800,102.2685,0.000038
FILLER_22_53,VSS,Metal1,36.9600,101.9200,0.000036
FILLER_22_45,VSS,Metal1,33.6530,102.3815,0.000036
FILLER_22_39,VSS,Metal1,28.8400,101.9200,0.000034
FILLER_22_37,VSS,Metal1,28.0000,101.9200,0.000034
FILLER_22_31,VSS,Metal1,24.8200,102.2685,0.000028
FILLER_22_23,VSS,Metal1,21.3330,102.3815,0.000029
FILLER_22_2,VSS,Metal1,9.5730,102.3815,0.000029
FILLER_21_227,VSS,Metal1,134.4000,101.9200,0.000049
FILLER_21_142,VSS,Metal1,86.9800,101.5710,0.000046
FILLER_21_133,VSS,Metal1,81.7600,101.9200,0.000045
FILLER_21_129,VSS,Metal1,79.7000,101.5710,0.000045
FILLER_21_119,VSS,Metal1,73.9200,101.9200,0.000045
FILLER_21_106,VSS,Metal1,66.3600,101.9200,0.000044
FILLER_21_104,VSS,Metal1,65.5200,101.9200,0.000043
FILLER_21_100,VSS,Metal1,63.4600,101.5710,0.000043
FILLER_21_92,VSS,Metal1,59.9730,101.4580,0.000038
FILLER_21_76,VSS,Metal1,53.1520,101.3720,0.000038
FILLER_21_69,VSS,Metal1,45.6400,101.9200,0.000038
FILLER_21_67,VSS,Metal1,44.8000,101.9200,0.000038
FILLER_21_58,VSS,Metal1,39.7600,101.9200,0.000038
FILLER_21_50,VSS,Metal1,36.4530,101.4580,0.000036
FILLER_21_41,VSS,Metal1,29.9600,101.9200,0.000036
FILLER_21_39,VSS,Metal1,29.1200,101.9200,0.000034
FILLER_21_31,VSS,Metal1,25.8130,101.4580,0.000028
FILLER_20_247,VSS,Metal1,145.7800,94.4285,0.000168
FILLER_20_225,VSS,Metal1,133.2800,94.0800,0.000168
FILLER_20_187,VSS,Metal1,111.7200,94.0800,0.000167
FILLER_20_183,VSS,Metal1,109.9400,94.4285,0.000167
FILLER_20_177,VSS,Metal1,106.4000,94.0800,0.000167
FILLER_20_162,VSS,Metal1,98.1800,94.4285,0.000167
FILLER_20_127,VSS,Metal1,78.1200,94.0800,0.000166
FILLER_20_123,VSS,Metal1,76.3400,94.4285,0.000161
FILLER_20_107,VSS,Metal1,70.5120,94.6280,0.000155
FILLER_20_104,VSS,Metal1,65.2400,94.0800,0.000155
FILLER_20_102,VSS,Metal1,64.4000,94.0800,0.000155
FILLER_20_98,VSS,Metal1,62.3400,94.4285,0.000155
FILLER_20_82,VSS,Metal1,56.5120,94.6280,0.000155
FILLER_20_73,VSS,Metal1,47.8800,94.0800,0.000128
FILLER_20_71,VSS,Metal1,47.0400,94.0800,0.000128
FILLER_20_59,VSS,Metal1,40.5000,94.4285,0.000120
FILLER_20_43,VSS,Metal1,31.3600,94.0800,0.000104
FILLER_20_21,VSS,Metal1,19.2200,94.4285,0.000099
FILLER_20_14,VSS,Metal1,14.8400,94.0800,0.000099
FILLER_20_10,VSS,Metal1,13.0600,94.4285,0.000099
FILLER_20_2,VSS,Metal1,9.5730,94.5415,0.000099
FILLER_19_222,VSS,Metal1,131.6000,94.0800,0.000168
FILLER_19_139,VSS,Metal1,84.8400,94.0800,0.000167
FILLER_19_137,VSS,Metal1,84.0000,94.0800,0.000167
FILLER_19_133,VSS,Metal1,81.9400,93.7310,0.000167
FILLER_19_125,VSS,Metal1,77.2800,94.0800,0.000161
FILLER_19_121,VSS,Metal1,75.2200,93.7310,0.000158
FILLER_19_85,VSS,Metal1,54.6000,94.0800,0.000155
FILLER_19_81,VSS,Metal1,52.8200,93.7310,0.000154
FILLER_19_69,VSS,Metal1,45.6400,94.0800,0.000120
FILLER_19_55,VSS,Metal1,38.0800,94.0800,0.000118
FILLER_19_51,VSS,Metal1,36.0200,93.7310,0.000118
FILLER_19_22,VSS,Metal1,22.9120,93.5320,0.000099
FILLER_19_2,VSS,Metal1,11.7120,93.5320,0.000099
FILLER_18_247,VSS,Metal1,145.7800,86.5885,0.000060
FILLER_18_164,VSS,Metal1,98.8400,86.2400,0.000055
FILLER_18_158,VSS,Metal1,95.4800,86.2400,0.000055
FILLER_18_107,VSS,Metal1,70.5120,86.7880,0.000054
FILLER_18_96,VSS,Metal1,60.7600,86.2400,0.000050
FILLER_18_92,VSS,Metal1,58.9800,86.5885,0.000050
FILLER_18_84,VSS,Metal1,55.4930,86.7015,0.000049
FILLER_18_72,VSS,Metal1,47.3200,86.2400,0.000023
FILLER_18_70,VSS,Metal1,46.4800,86.2400,0.000023
FILLER_18_63,VSS,Metal1,42.5600,86.2400,0.000021
FILLER_18_59,VSS,Metal1,40.5000,86.5885,0.000020
FILLER_18_51,VSS,Metal1,37.0130,86.7015,0.000020
FILLER_18_45,VSS,Metal1,32.4800,86.2400,0.000020
FILLER_18_41,VSS,Metal1,30.4200,86.5885,0.000020
FILLER_18_27,VSS,Metal1,22.1200,86.2400,0.000018
FILLER_18_16,VSS,Metal1,15.9600,86.2400,0.000018
FILLER_18_14,VSS,Metal1,15.1200,86.2400,0.000018
FILLER_18_10,VSS,Metal1,13.0600,86.5885,0.000018
FILLER_18_2,VSS,Metal1,9.5730,86.7015,0.000018
FILLER_17_241,VSS,Metal1,141.9600,86.2400,0.000059
FILLER_17_200,VSS,Metal1,119.2800,86.2400,0.000059
FILLER_17_187,VSS,Metal1,112.1800,85.8910,0.000059
FILLER_17_179,VSS,Metal1,108.6930,85.7780,0.000057
FILLER_17_163,VSS,Metal1,101.8720,85.6920,0.000055
FILLER_17_150,VSS,Metal1,91.0000,86.2400,0.000055
FILLER_17_142,VSS,Metal1,87.9730,85.7780,0.000055
FILLER_17_132,VSS,Metal1,82.3730,85.7780,0.000055
FILLER_17_89,VSS,Metal1,56.8400,86.2400,0.000049
FILLER_17_87,VSS,Metal1,56.0000,86.2400,0.000049
FILLER_17_79,VSS,Metal1,52.6930,85.7780,0.000048
FILLER_17_69,VSS,Metal1,45.6400,86.2400,0.000021
FILLER_17_67,VSS,Metal1,44.8000,86.2400,0.000021
FILLER_17_63,VSS,Metal1,42.7400,85.8910,0.000021
FILLER_17_55,VSS,Metal1,39.2530,85.7780,0.000020
FILLER_17_39,VSS,Metal1,32.4320,85.6920,0.000020
FILLER_17_16,VSS,Metal1,15.9600,86.2400,0.000018
FILLER_17_14,VSS,Metal1,15.1200,86.2400,0.000018
FILLER_17_10,VSS,Metal1,13.0600,85.8910,0.000018
FILLER_17_2,VSS,Metal1,9.5730,85.7780,0.000018
FILLER_16_247,VSS,Metal1,145.7800,78.7485,0.000033
FILLER_16_244,VSS,Metal1,143.6400,78.4000,0.000032
FILLER_16_242,VSS,Metal1,142.8000,78.4000,0.000032
FILLER_16_191,VSS,Metal1,115.4130,78.8615,0.000032
FILLER_16_177,VSS,Metal1,106.4000,78.4000,0.000031
FILLER_16_173,VSS,Metal1,104.1600,78.4000,0.000031
FILLER_16_165,VSS,Metal1,99.6800,78.4000,0.000031
FILLER_16_161,VSS,Metal1,97.6200,78.7485,0.000031
FILLER_16_153,VSS,Metal1,94.1330,78.8615,0.000031
FILLER_16_111,VSS,Metal1,69.4400,78.4000,0.000029
FILLER_16_107,VSS,Metal1,67.3800,78.7485,0.000029
FILLER_16_104,VSS,Metal1,65.2400,78.4000,0.000029
FILLER_16_102,VSS,Metal1,64.4000,78.4000,0.000029
FILLER_16_98,VSS,Metal1,62.3400,78.7485,0.000029
FILLER_16_82,VSS,Metal1,56.5120,78.9480,0.000028
FILLER_16_58,VSS,Metal1,39.7600,78.4000,0.000015
FILLER_16_45,VSS,Metal1,32.6600,78.7485,0.000013
FILLER_16_37,VSS,Metal1,29.1730,78.8615,0.000012
FILLER_16_34,VSS,Metal1,26.0400,78.4000,0.000012
FILLER_16_32,VSS,Metal1,25.2000,78.4000,0.000012
FILLER_16_4,VSS,Metal1,9.2400,78.4000,0.000012
FILLER_16_2,VSS,Metal1,8.4000,78.4000,0.000012
FILLER_15_249,VSS,Metal1,146.7200,78.4000,0.000033
FILLER_15_195,VSS,Metal1,116.2000,78.4000,0.000032
FILLER_15_172,VSS,Metal1,103.6000,78.4000,0.000031
FILLER_15_164,VSS,Metal1,100.2930,77.9380,0.000031
FILLER_15_97,VSS,Metal1,61.3200,78.4000,0.000028
FILLER_15_93,VSS,Metal1,59.5400,78.0510,0.000028
FILLER_15_85,VSS,Metal1,56.0530,77.9380,0.000028
FILLER_15_68,VSS,Metal1,45.3600,78.4000,0.000016
FILLER_15_60,VSS,Metal1,42.0530,77.9380,0.000015
FILLER_15_41,VSS,Metal1,30.4200,78.0510,0.000012
FILLER_15_33,VSS,Metal1,26.9330,77.9380,0.000012
FILLER_15_14,VSS,Metal1,14.8400,78.4000,0.000012
FILLER_15_10,VSS,Metal1,13.0600,78.0510,0.000012
FILLER_15_2,VSS,Metal1,9.5730,77.9380,0.000012
FILLER_14_247,VSS,Metal1,145.7800,70.9085,0.000111
FILLER_14_230,VSS,Metal1,136.2600,70.9085,0.000111
FILLER_14_204,VSS,Metal1,121.2400,70.5600,0.000102
FILLER_14_200,VSS,Metal1,119.4600,70.9085,0.000102
FILLER_14_192,VSS,Metal1,115.9730,71.0215,0.000099
FILLER_14_174,VSS,Metal1,104.4400,70.5600,0.000088
FILLER_14_172,VSS,Metal1,103.6000,70.5600,0.000088
FILLER_14_164,VSS,Metal1,100.2930,71.0215,0.000087
FILLER_14_153,VSS,Metal1,92.6800,70.5600,0.000086
FILLER_14_107,VSS,Metal1,67.3800,70.9085,0.000075
FILLER_14_103,VSS,Metal1,64.9600,70.5600,0.000075
FILLER_14_95,VSS,Metal1,61.6530,71.0215,0.000075
FILLER_14_79,VSS,Metal1,54.8320,71.1080,0.000074
FILLER_14_63,VSS,Metal1,43.7330,71.0215,0.000067
FILLER_14_37,VSS,Metal1,29.1730,71.0215,0.000058
FILLER_14_34,VSS,Metal1,26.0400,70.5600,0.000056
FILLER_14_32,VSS,Metal1,25.2000,70.5600,0.000056
FILLER_14_20,VSS,Metal1,18.2000,70.5600,0.000056
FILLER_14_18,VSS,Metal1,17.3600,70.5600,0.000056
FILLER_13_216,VSS,Metal1,127.9600,70.5600,0.000110
FILLER_13_212,VSS,Metal1,126.1800,70.2110,0.000110
FILLER_13_206,VSS,Metal1,122.8200,70.2110,0.000105
FILLER_13_200,VSS,Metal1,119.0000,70.5600,0.000102
FILLER_13_196,VSS,Metal1,117.2200,70.2110,0.000099
FILLER_13_188,VSS,Metal1,113.7330,70.0980,0.000099
FILLER_13_169,VSS,Metal1,101.6400,70.5600,0.000087
FILLER_13_153,VSS,Metal1,96.2720,70.0120,0.000086
FILLER_13_142,VSS,Metal1,86.8000,70.5600,0.000084
FILLER_13_136,VSS,Metal1,83.6200,70.2110,0.000084
FILLER_13_121,VSS,Metal1,74.7600,70.5600,0.000081
FILLER_13_119,VSS,Metal1,73.9200,70.5600,0.000075
FILLER_13_88,VSS,Metal1,56.5600,70.5600,0.000074
FILLER_13_76,VSS,Metal1,49.5600,70.5600,0.000073
FILLER_13_72,VSS,Metal1,47.7800,70.2110,0.000072
FILLER_13_68,VSS,Metal1,45.3600,70.5600,0.000068
FILLER_13_52,VSS,Metal1,39.7120,70.0120,0.000067
FILLER_13_42,VSS,Metal1,30.5200,70.5600,0.000058
FILLER_13_38,VSS,Metal1,28.7400,70.2110,0.000058
FILLER_13_22,VSS,Metal1,22.9120,70.0120,0.000056
FILLER_13_2,VSS,Metal1,8.5800,70.2110,0.000056
FILLER_12_247,VSS,Metal1,145.7800,63.0685,0.000039
FILLER_12_198,VSS,Metal1,118.1600,62.7200,0.000034
FILLER_12_194,VSS,Metal1,116.1000,63.0685,0.000034
FILLER_12_186,VSS,Metal1,112.6130,63.1815,0.000033
FILLER_12_177,VSS,Metal1,106.1200,62.7200,0.000033
FILLER_12_165,VSS,Metal1,99.6800,62.7200,0.000032
FILLER_12_157,VSS,Metal1,96.3730,63.1815,0.000032
FILLER_12_137,VSS,Metal1,83.7200,62.7200,0.000029
FILLER_12_135,VSS,Metal1,82.8800,62.7200,0.000029
FILLER_12_127,VSS,Metal1,78.1200,62.7200,0.000029
FILLER_12_109,VSS,Metal1,68.0400,62.7200,0.000027
FILLER_12_107,VSS,Metal1,67.2000,62.7200,0.000027
FILLER_12_89,VSS,Metal1,56.8400,62.7200,0.000024
FILLER_12_87,VSS,Metal1,56.0000,62.7200,0.000024
FILLER_12_59,VSS,Metal1,40.0400,62.7200,0.000018
FILLER_12_57,VSS,Metal1,39.2000,62.7200,0.000018
FILLER_12_53,VSS,Metal1,37.1400,63.0685,0.000017
FILLER_12_45,VSS,Metal1,32.2000,62.7200,0.000015
FILLER_12_37,VSS,Metal1,29.1730,63.1815,0.000015
FILLER_12_31,VSS,Metal1,24.8200,63.0685,0.000014
FILLER_12_21,VSS,Metal1,18.7600,62.7200,0.000014
FILLER_12_6,VSS,Metal1,10.3600,62.7200,0.000014
FILLER_12_2,VSS,Metal1,8.5800,63.0685,0.000014
FILLER_11_247,VSS,Metal1,145.7800,62.3710,0.000039
FILLER_11_189,VSS,Metal1,112.8400,62.7200,0.000033
FILLER_11_185,VSS,Metal1,111.0600,62.3710,0.000033
FILLER_11_172,VSS,Metal1,103.7800,62.3710,0.000032
FILLER_11_164,VSS,Metal1,100.2930,62.2580,0.000032
FILLER_11_150,VSS,Metal1,91.4600,62.3710,0.000030
FILLER_11_142,VSS,Metal1,87.9730,62.2580,0.000030
FILLER_11_139,VSS,Metal1,84.8400,62.7200,0.000030
FILLER_11_137,VSS,Metal1,84.0000,62.7200,0.000029
FILLER_11_129,VSS,Metal1,80.6930,62.2580,0.000029
FILLER_11_112,VSS,Metal1,69.7200,62.7200,0.000028
FILLER_11_110,VSS,Metal1,68.8800,62.7200,0.000028
FILLER_11_103,VSS,Metal1,64.6800,62.7200,0.000025
FILLER_11_95,VSS,Metal1,61.6530,62.2580,0.000025
FILLER_11_76,VSS,Metal1,49.8400,62.7200,0.000023
FILLER_11_72,VSS,Metal1,47.7800,62.3710,0.000023
FILLER_11_64,VSS,Metal1,42.8400,62.7200,0.000021
FILLER_11_56,VSS,Metal1,39.8130,62.2580,0.000018
FILLER_11_38,VSS,Metal1,29.7330,62.2580,0.000015
FILLER_11_21,VSS,Metal1,18.7600,62.7200,0.000014
FILLER_11_19,VSS,Metal1,17.9200,62.7200,0.000014
FILLER_11_10,VSS,Metal1,13.0600,62.3710,0.000014
FILLER_11_2,VSS,Metal1,9.5730,62.2580,0.000014
FILLER_10_247,VSS,Metal1,145.7800,55.2285,0.000090
FILLER_10_244,VSS,Metal1,143.6400,54.8800,0.000090
FILLER_10_240,VSS,Metal1,141.8600,55.2285,0.000090
FILLER_10_225,VSS,Metal1,133.0000,54.8800,0.000089
FILLER_10_223,VSS,Metal1,132.1600,54.8800,0.000089
